DEG MITF-X6 vs EV-SkMEL28,,,,,,,,,,,,,
target_id,ens_gene,ext_gene,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,LogFC
ENST00000341029,ENSG00000156219,ART3,1.02E-27,5.33E-25,2.531210928,0.231991269,5.418579978,1.922842415,0.016188296,0.091451602,0.047209927,0.091451602,3.651762996
ENST00000307407,ENSG00000169429,CXCL8,3.42E-10,3.09E-08,2.535463311,0.403840609,7.317820416,2.116313607,0.001404917,0.324769558,0.020709465,0.324769558,3.657897885
ENST00000479325,ENSG00000159216,RUNX1,0.001420681,0.028177666,2.568470462,0.805058136,2.526233576,2.039845345,0.30462739,-0.123821325,0.991609816,0.991609816,3.705517105
ENST00000478570,ENSG00000163618,CADPS,1.14E-06,5.34E-05,2.583591156,0.531047167,3.778475274,2.30044355,0.224856194,0.234013527,0.339165994,0.339165994,3.727331641
ENST00000512457,ENSG00000155893,PXYLP1,0.000325515,0.008035584,2.590036232,0.720635603,3.20916067,2.014969715,0.351626644,-0.236924537,0.6870047,0.6870047,3.736629914
ENST00000580732,ENSG00000141449,GREB1L,7.51E-50,1.41E-46,2.597016869,0.174943893,6.000528722,1.979465375,0.010069254,0.051141477,0.031463384,0.051141477,3.746700838
ENST00000486172,ENSG00000163618,CADPS,5.48E-12,6.72E-10,2.606539093,0.378174462,4.16864648,2.027962373,0.075081235,0.026192852,0.210950613,0.210950613,3.760438494
ENST00000002596,ENSG00000002587,HS3ST1,1.98E-19,5.25E-17,2.617939773,0.290424954,4.49156337,2.02324875,0.026684844,0.049235812,0.142008464,0.142008464,3.776886188
ENST00000257264,ENSG00000134827,TCN1,1.80E-10,1.70E-08,2.626269598,0.411803532,4.250202678,2.195643864,0.147532876,0.114954298,0.191631422,0.191631422,3.788903576
ENST00000569028,ENSG00000261711,FRG2DP,4.04E-42,4.89E-39,2.641692269,0.194251463,5.761041087,2.058554237,0.008322016,0.067145246,0.036357747,0.067145246,3.811153773
ENST00000356447,ENSG00000151090,THRB,0.000152692,0.004208065,2.64337756,0.698078076,3.198203608,2.674619819,0.280214188,0.511027292,0.694411812,0.694411812,3.813585131
ENST00000521438,ENSG00000104419,NDRG1,0.001219553,0.0248285,2.649813822,0.819293414,1.853372944,2.512593924,0.202904898,0.387950249,1.139578498,1.139578498,3.822870689
ENST00000278559,ENSG00000149260,CAPN5,1.48E-21,4.56E-19,2.650512694,0.277929309,5.871572957,2.139624499,0.022434621,0.132054781,0.033886816,0.132054781,3.823878947
ENST00000592669,ENSG00000126562,WNK4,0.001553559,0.030403502,2.665698589,0.842379009,1.861840155,2.345812722,0.280644261,0.087487593,1.13856053,1.13856053,3.845787547
ENST00000513544,ENSG00000167107,ACSF2,0.00087514,0.018728934,2.665856002,0.801070747,1.394983997,2.461377689,0.124552548,0.378125349,1.158876137,1.158876137,3.846014646
ENST00000304916,ENSG00000168672,FAM84B,1.35E-32,9.06E-30,2.690266751,0.226284152,6.56544262,2.155646371,0.003762501,0.098646534,0.024679619,0.098646534,3.88123189
ENST00000360379,ENSG00000163216,SPRR2D,6.45E-22,2.06E-19,2.690595027,0.279624693,5.113048366,2.202411832,0.012481343,0.143898594,0.064507884,0.143898594,3.881705492
ENST00000302351,ENSG00000171617,ENC1,1.01E-18,2.52E-16,2.700543404,0.305702971,7.618803765,2.243903004,0.010620712,0.1762879,0.020311444,0.1762879,3.896057955
ENST00000409512,ENSG00000115919,KYNU,1.80E-06,8.09E-05,2.70060949,0.565602258,3.816004882,2.580632606,0.317261617,0.262379218,0.322550212,0.322550212,3.896153297
ENST00000393386,ENSG00000106278,PTPRZ1,1.63E-17,3.63E-15,2.706172009,0.317707029,5.094703275,2.16648,0.13596813,-0.049530444,0.065907383,0.065907383,3.904178311
ENST00000418532,ENSG00000139737,SLAIN1,0.000434487,0.010341101,2.717564294,0.772430629,4.473845259,2.431051795,1.048041423,-0.673532894,0.14525673,0.14525673,3.920613893
ENST00000461751,ENSG00000123243,ITIH5,3.60E-12,4.52E-10,2.719201694,0.391126132,4.370262513,2.229813071,0.140456248,-0.003693616,0.165503054,0.165503054,3.92297616
ENST00000464839,ENSG00000162645,GBP2,7.81E-06,0.000304028,2.7384761,0.612599036,3.641653601,2.264581414,0.342565182,-0.200303983,0.407989974,0.407989974,3.950783232
ENST00000286353,ENSG00000155893,PXYLP1,8.73E-10,7.33E-08,2.745539832,0.447809441,5.791616037,2.38176172,0.365432971,-0.099373955,0.03563362,0.03563362,3.960974036
ENST00000215727,ENSG00000099937,SERPIND1,0.000671216,0.014960523,2.747458817,0.80782092,2.432651163,2.895653339,0.290482753,0.571602826,1.014666525,1.014666525,3.963742544
ENST00000468261,ENSG00000143127,ITGA10,1.04E-06,4.90E-05,2.76193654,0.565474646,3.506021841,2.41935219,0.151572233,0.128240839,0.487950917,0.487950917,3.984629469
ENST00000399808,ENSG00000142089,IFITM3,9.84E-08,5.69E-06,2.762704123,0.518357856,3.958864576,2.55618518,0.269027676,0.169010344,0.268362057,0.268362057,3.985736856
ENST00000564452,ENSG00000261711,FRG2DP,8.80E-23,3.02E-20,2.772960659,0.282238834,4.628327608,2.254956624,0.040293518,0.027385606,0.119024001,0.119024001,4.0005339
ENST00000376544,ENSG00000106829,TLE4,2.79E-26,1.23E-23,2.782761592,0.262370741,5.146913586,2.330512146,0.035650317,0.102026494,0.062041608,0.102026494,4.014673648
ENST00000488897,ENSG00000084636,COL16A1,0.000598396,0.013569724,2.783101499,0.810846602,2.941427991,2.304421802,0.46724727,-0.360639819,0.847697154,0.847697154,4.01516403
ENST00000274938,ENSG00000146197,SCUBE3,1.84E-78,6.92E-75,2.795253979,0.149058758,5.876548788,2.270422261,0.010652321,0.033692047,0.033784705,0.033784705,4.032696342
ENST00000517458,ENSG00000168672,FAM84B,3.66E-07,1.90E-05,2.80368705,0.551250762,3.73955047,2.671638514,0.250312321,0.246378921,0.357442483,0.357442483,4.044862682
ENST00000263816,ENSG00000081479,LRP2,8.47E-32,5.41E-29,2.809452204,0.239416025,4.840824479,2.296238923,0.024318869,0.023619313,0.090321197,0.090321197,4.053180035
ENST00000368703,ENSG00000188643,S100A16,0.000336146,0.008240943,2.813293552,0.784582094,3.859009657,2.343760942,0.926407126,-0.83022623,0.304731,0.304731,4.058721926
ENST00000592773,ENSG00000198597,ZNF536,1.34E-33,9.64E-31,2.814041611,0.232939445,4.894432682,2.345786371,0.024191344,0.072949359,0.084330226,0.084330226,4.059801147
ENST00000294507,ENSG00000162511,LAPTM5,4.82E-33,3.26E-30,2.817910347,0.235321796,4.995227854,2.363679089,0.02740788,0.083344816,0.074311756,0.083344816,4.065382549
ENST00000332246,ENSG00000147408,CSGALNACT1,6.36E-05,0.001946674,2.817921221,0.704625722,5.594806727,2.364386526,0.952067044,-0.840509434,0.040927771,0.040927771,4.065398237
ENST00000392552,ENSG00000163328,GPR155,8.20E-20,2.26E-17,2.832382098,0.310892324,6.951577589,2.457803592,0.065625728,0.127682347,0.022073086,0.127682347,4.086260858
ENST00000521461,ENSG00000131773,KHDRBS3,0.000223149,0.005849829,2.84008858,0.76940979,2.379410104,2.973018701,0.15621224,0.623608529,1.02777061,1.02777061,4.097378954
ENST00000449182,ENSG00000106278,PTPRZ1,9.26E-35,7.29E-32,2.845114889,0.231343502,5.381646298,2.390883205,0.058279762,0.032857734,0.048759869,0.048759869,4.104630379
ENST00000520016,ENSG00000132561,MATN2,0.000335629,0.008231244,2.848843277,0.794407328,4.759362496,2.551227089,1.161804771,-0.89067584,0.100361235,0.100361235,4.110009304
ENST00000432389,ENSG00000165169,DYNLT3,0.000116936,0.003314386,2.869514055,0.744851837,2.733896215,3.207518438,0.177427455,0.819973753,0.932181065,0.932181065,4.139830912
ENST00000469087,ENSG00000159216,RUNX1,8.26E-05,0.002444482,2.873182378,0.729839184,3.018983498,2.464236216,0.258238204,-0.135021612,0.807092265,0.807092265,4.145123181
ENST00000330394,ENSG00000182580,EPHB3,1.75E-33,1.25E-30,2.88627967,0.239359493,4.84708429,2.459100003,0.02498898,0.067090912,0.089596953,0.089596953,4.164018566
ENST00000578916,ENSG00000173482,PTPRM,0.001043376,0.021736578,2.886817286,0.880513384,1.157360853,2.696761016,0.409883169,-0.041566666,1.140724468,1.140724468,4.164794182
ENST00000496817,ENSG00000197956,S100A6,9.49E-10,7.92E-08,2.90010423,0.474042499,4.837302692,2.787617044,0.358701014,0.089984022,0.090731568,0.090731568,4.183963176
ENST00000223095,ENSG00000106366,SERPINE1,8.27E-08,4.88E-06,2.915500089,0.543812042,4.096264869,2.935579996,0.045420897,0.546042176,0.229091206,0.546042176,4.20617469
ENST00000246914,ENSG00000126562,WNK4,1.44E-12,1.91E-10,2.917479118,0.412066761,4.832749409,2.479001279,0.24833278,-0.193392757,0.09126525,0.09126525,4.209029824
ENST00000622117,ENSG00000273564,FAM189A1,0.000274667,0.006989302,2.918705638,0.802263105,1.278786677,3.290880208,0.135608967,0.864137076,1.151643211,1.151643211,4.210799317
ENST00000320031,ENSG00000005884,ITGA3,8.54E-89,3.85E-85,2.919907546,0.146155316,6.893748127,2.472579524,0.008160719,0.034562034,0.022383052,0.034562034,4.212533302
ENST00000263054,ENSG00000108018,SORCS1,2.45E-57,5.72E-54,2.924111591,0.183221781,6.135990769,2.48533869,0.037788148,0.011630792,0.029352295,0.029352295,4.218598454
ENST00000510717,ENSG00000138795,LEF1,0.001372924,0.027374785,2.937618756,0.917924466,1.149576717,2.841434292,0.545258369,-0.106786346,1.139912282,1.139912282,4.23808516
ENST00000389463,ENSG00000112769,LAMA4,3.32E-32,2.18E-29,2.947538073,0.249505436,7.59194718,2.543955323,0.104184493,-0.032230181,0.020321432,0.020321432,4.2523957
ENST00000506760,ENSG00000206120,EGFEM1P,0.000358844,0.008721615,2.947697527,0.826001115,2.092427732,2.960668417,0.263160825,0.294645425,1.101394858,1.101394858,4.252625743
ENST00000511326,ENSG00000145632,PLK2,0.000222388,0.005836643,2.949408206,0.798837487,1.750708574,3.09418412,0.125729855,0.58448203,1.150552805,1.150552805,4.25509373
ENST00000255380,ENSG00000133019,CHRM3,1.72E-27,8.64E-25,2.949978111,0.271551678,4.698122015,2.562127615,0.038793822,0.049564777,0.108686806,0.108686806,4.255915929
ENST00000368708,ENSG00000196754,S100A2,6.38E-05,0.001952183,2.96105743,0.740580687,3.221949409,2.748167325,0.418597667,-0.135022822,0.67832184,0.67832184,4.271899997
ENST00000299164,ENSG00000166106,ADAMTS15,0.000221371,0.00581446,2.961924338,0.801974341,2.547259885,2.582079471,0.300055212,-0.211961091,0.986270476,0.986270476,4.27315068
ENST00000296506,ENSG00000164106,SCRG1,1.86E-26,8.34E-24,2.967353457,0.278781182,4.59067035,2.603645165,0.03045049,0.072073357,0.124987406,0.124987406,4.280983237
ENST00000354393,ENSG00000138347,MYPN,0.000849301,0.018233575,2.975993407,0.892029148,2.344189485,3.126453125,0.554772614,0.140577113,1.036659388,1.036659388,4.293448042
ENST00000265634,ENSG00000106236,NPTX2,2.68E-46,4.03E-43,2.983349135,0.208830585,7.347648938,2.617723811,0.002090622,0.085129804,0.020641743,0.085129804,4.304060107
ENST00000407073,ENSG00000204406,MBD5,0.000355256,0.008653033,2.993995823,0.83835628,1.719061661,3.112760332,0.252202851,0.391347207,1.153479652,1.153479652,4.319420021
ENST00000533879,ENSG00000109846,CRYAB,0.00062103,0.014016208,2.994127002,0.874897751,1.102760474,3.016782283,0.396164735,0.135149093,1.134727416,1.134727416,4.319609273
ENST00000521911,ENSG00000143702,CEP170,0.000798476,0.01729045,3.001519404,0.895088236,1.443901631,3.401572949,0.441700583,0.523761613,1.160665318,1.160665318,4.330274246
ENST00000480099,ENSG00000162878,PKDCC,7.38E-05,0.002214758,3.014871527,0.760595429,3.392938375,2.809203273,0.595429598,-0.347842555,0.561581216,0.561581216,4.349537275
ENST00000415782,ENSG00000196878,LAMB3,3.91E-06,0.000163644,3.033775668,0.657198601,3.431965728,2.775686286,0.328203813,-0.157834748,0.535616189,0.535616189,4.376810167
ENST00000417545,ENSG00000150244,TRIM48,0.000146467,0.004048055,3.035185551,0.799367476,1.698406748,3.144476556,0.122818638,0.474953568,1.155158084,1.155158084,4.378844197
ENST00000513471,ENSG00000082196,C1QTNF3,0.000228213,0.005964103,3.048962465,0.827275704,2.845133209,3.491089551,0.477863683,0.49635009,0.890906498,0.890906498,4.398720069
ENST00000429492,ENSG00000144645,OSBPL10,0.000900035,0.019176865,3.049579048,0.918535945,1.295011129,3.292973999,0.534552457,0.207273084,1.152864106,1.152864106,4.399609611
ENST00000605337,ENSG00000116221,MRPL37,0.000880637,0.018822789,3.071261376,0.923376361,0.842483508,3.022447626,0.609475843,-0.227502427,1.095771965,1.095771965,4.430890577
ENST00000462190,ENSG00000196141,SPATS2L,0.00016081,0.004402262,3.082703582,0.816880032,1.398504293,3.40860035,0.175554286,0.633458997,1.159031687,1.159031687,4.447398179
ENST00000504853,ENSG00000205403,CFI,9.23E-05,0.002700123,3.084811391,0.78894213,2.786830199,2.884842085,0.331269505,-0.137640844,0.913589864,0.913589864,4.450439102
ENST00000392194,ENSG00000078018,MAP2,2.79E-41,3.10E-38,3.100981389,0.23043236,5.655575728,2.838480003,0.051114522,0.055083623,0.039123745,0.055083623,4.473767463
ENST00000521690,ENSG00000112769,LAMA4,0.000115626,0.003281598,3.105389988,0.805503012,1.600176666,3.12578216,0.137194509,0.295069019,1.160475696,1.160475696,4.480127722
ENST00000474500,ENSG00000106278,PTPRZ1,0.000279647,0.007078783,3.109127397,0.855693587,2.774844838,3.054685236,0.546465365,-0.204890313,0.917957666,0.917957666,4.48551966
ENST00000522006,ENSG00000112769,LAMA4,0.000551251,0.012661763,3.109678004,0.900173768,6.24490237,2.818671652,1.59270814,-1.527623642,0.027917485,0.027917485,4.486314018
ENST00000497634,ENSG00000164946,FREM1,0.000484343,0.011332515,3.119498433,0.894026243,1.888214399,3.097884932,0.463305936,-0.092863673,1.135259909,1.135259909,4.500481892
ENST00000407075,ENSG00000100351,GRAP2,0.000165823,0.004521377,3.124565781,0.829657458,2.314298777,3.569976136,0.332227433,0.578440952,1.044435561,1.044435561,4.507792526
ENST00000236147,ENSG00000188404,SELL,0.000203239,0.005401071,3.126827246,0.841686222,1.860611918,3.206416278,0.27816198,0.203640801,1.138709412,1.138709412,4.511055128
ENST00000590645,ENSG00000154262,ABCA6,6.91E-05,0.002087826,3.132520098,0.787189713,1.017705576,2.96345828,0.115393364,0.071080575,1.123941925,1.123941925,4.519268171
ENST00000482245,ENSG00000206120,EGFEM1P,0.000213299,0.005624258,3.144467893,0.84923146,1.100283897,2.950053372,0.307949564,-0.162113407,1.134438582,1.134438582,4.536505184
ENST00000323851,ENSG00000104419,NDRG1,4.07E-07,2.09E-05,3.146057738,0.621035211,5.999997682,3.230229855,0.739896993,-0.270521926,0.031472475,0.031472475,4.538798844
ENST00000465230,ENSG00000144589,STK11IP,4.54E-05,0.001447851,3.148028937,0.771924644,2.176149151,3.852940606,0.065037444,1.126697867,1.082214397,1.126697867,4.541642681
ENST00000290271,ENSG00000159167,STC1,2.52E-13,3.66E-11,3.150522263,0.430537896,3.972303679,3.002654947,0.106730164,0.087770432,0.263995595,0.263995595,4.545239787
ENST00000471104,ENSG00000133606,MKRN1,0.000158605,0.00434802,3.157341524,0.835895918,1.802530487,3.338335772,0.252139065,0.319650835,1.145304905,1.145304905,4.555077896
ENST00000483846,ENSG00000206120,EGFEM1P,0.000153832,0.004236054,3.169676492,0.837475367,2.076967858,3.258127335,0.298167918,0.154030951,1.104562064,1.104562064,4.57287348
ENST00000172229,ENSG00000064300,NGFR,5.27E-71,1.70E-67,3.171709796,0.178021984,6.2745663,2.92854114,0.006009857,0.057373796,0.02756132,0.057373796,4.575806916
ENST00000247271,ENSG00000126861,OMG,8.37E-07,4.02E-05,3.172268514,0.643901025,3.559975425,3.11652056,0.374336881,-0.092825404,0.454880179,0.454880179,4.576612976
ENST00000441738,ENSG00000102265,TIMP1,0.000993284,0.020881165,3.174177023,0.96408567,1.552762298,3.164485001,0.697373204,-0.363940627,1.161549155,1.161549155,4.57936637
ENST00000509700,ENSG00000177807,KCNJ10,0.000463746,0.010929901,3.1780284,0.907783,2.166108676,3.603460172,0.563436706,0.273978658,1.084703245,1.084703245,4.584922728
ENST00000447280,ENSG00000135919,SERPINE2,0.000104633,0.003010296,3.197200764,0.824108277,3.216608024,4.084862696,0.487656684,0.87065222,0.681952845,0.87065222,4.612582584
ENST00000529681,ENSG00000117983,MUC5B,1.73E-07,9.58E-06,3.197542593,0.611848823,3.488407082,3.074786975,0.249649211,-0.070490618,0.499068753,0.499068753,4.613075739
ENST00000547591,ENSG00000127328,RAB3IP,0.00161302,0.031322749,3.198161298,1.014148941,0.907058593,3.220191659,0.949873895,-0.602395521,1.107122253,1.107122253,4.613968341
ENST00000355537,ENSG00000198597,ZNF536,1.22E-07,6.88E-06,3.199019214,0.604624709,3.594416939,3.017730628,0.296526688,-0.187082266,0.43461539,0.43461539,4.615206052
ENST00000513353,ENSG00000156219,ART3,0.000465013,0.010948334,3.200820862,0.914483501,1.445586038,3.459395943,0.511847846,0.109029357,1.160712301,1.160712301,4.617805278
ENST00000287008,ENSG00000156453,PCDH1,0.000858311,0.018403679,3.216338623,0.964919457,2.332363306,3.474984922,0.822432856,-0.216561826,1.039706259,1.039706259,4.64019266
ENST00000248041,ENSG00000171903,CYP4F11,0.001704578,0.032790365,3.246377147,1.034737345,0.930041393,3.085966364,1.030477952,-0.943172054,1.110884795,1.110884795,4.683529061
ENST00000344799,ENSG00000189108,IL1RAPL2,2.40E-05,0.000828089,3.256300205,0.770985762,0.935002922,3.3053016,0.077159832,0.244528359,1.11167826,1.11167826,4.697844998
ENST00000538168,ENSG00000101638,ST8SIA5,6.04E-16,1.14E-13,3.259165169,0.402935793,4.299510754,3.247983935,0.144154631,0.10444076,0.180559875,0.180559875,4.701978264
ENST00000524608,ENSG00000166394,CYB5R2,7.23E-05,0.002174884,3.265971006,0.822931963,2.09961114,3.339110013,0.254549034,0.08555711,1.099884999,1.099884999,4.711797004
ENST00000373004,ENSG00000102359,SRPX2,1.87E-05,0.000659461,3.281118726,0.766533206,2.778340313,3.169568236,0.258452576,-0.149202997,0.916693736,0.916693736,4.73365053
ENST00000581682,ENSG00000007174,DNAH9,5.04E-05,0.001591758,3.28131159,0.809491514,2.663955472,3.999416968,0.356316904,0.720667643,0.954236119,0.954236119,4.733928774
ENST00000514680,ENSG00000155893,PXYLP1,3.67E-05,0.001198395,3.287569409,0.79650104,2.250295853,3.425246298,0.206692111,0.186724364,1.062135703,1.062135703,4.742956892
ENST00000540068,ENSG00000103647,CORO2B,0.000403628,0.009678058,3.292640408,0.930728984,2.929307059,3.987335576,0.878956584,0.15910797,0.8535563,0.8535563,4.750272792
ENST00000604740,ENSG00000112769,LAMA4,0.000535225,0.012339689,3.304133852,0.954268407,2.101543427,3.981257887,0.721781722,0.283918975,1.099474663,1.099474663,4.766854316
ENST00000397146,ENSG00000123243,ITIH5,3.43E-178,7.74E-174,3.326799576,0.116884329,7.557142006,3.1855906,0.004525795,0.022798097,0.020341781,0.022798097,4.799554022
ENST00000368089,ENSG00000177807,KCNJ10,5.04E-39,4.94E-36,3.344069077,0.255903285,6.34181465,3.307347697,0.007477021,0.123495962,0.026802532,0.123495962,4.824468629
ENST00000533280,ENSG00000109846,CRYAB,0.000978394,0.020619363,3.351328902,1.016580961,1.470590005,3.665982471,0.905582631,-0.372404884,1.161291071,1.161291071,4.834942335
ENST00000419940,ENSG00000163235,TGFA,2.82E-05,0.000953415,3.352638455,0.800562421,1.236331107,3.451099226,0.133610613,0.145943613,1.148189768,1.148189768,4.83683162
ENST00000477922,ENSG00000257743,MGAM2,2.24E-71,7.57E-68,3.355682191,0.187842893,6.23021446,3.277803623,0.009659108,0.060910797,0.028099028,0.060910797,4.841222799
ENST00000344138,ENSG00000100351,GRAP2,6.37E-05,0.001949959,3.362079181,0.840799712,3.434073443,4.44149753,0.041174182,1.37271413,0.534228518,1.37271413,4.850451699
ENST00000480456,ENSG00000154721,JAM2,0.0005649,0.012922662,3.365061579,0.975965705,2.303222763,4.281313539,0.857632258,0.362687061,1.047385856,1.047385856,4.854754387
ENST00000510634,ENSG00000083720,OXCT1,0.001020206,0.021354325,3.366895847,1.024963232,1.585192331,3.89220328,0.940183313,-0.177942036,1.160915941,1.160915941,4.857400675
ENST00000379692,ENSG00000173376,NDNF,3.87E-05,0.001256436,3.371815283,0.819382458,1.744633126,3.79670704,0.191640051,0.448138729,1.151135173,1.151135173,4.864497915
ENST00000561317,ENSG00000166068,SPRED1,0.000357948,0.008702947,3.376889265,0.946095053,2.156222745,4.491889247,0.703089579,0.736320839,1.087102121,1.087102121,4.871818119
ENST00000261796,ENSG00000127743,IL17B,5.56E-05,0.001732934,3.381578804,0.83897926,3.347031716,4.4738264,0.042228807,1.36554359,0.592654988,1.36554359,4.87858369
ENST00000473866,ENSG00000108018,SORCS1,1.94E-05,0.000685564,3.381808043,0.791767602,2.46701595,3.740214505,0.247519354,0.303855688,1.006272517,1.006272517,4.878914411
